property_id,zip_code,school_district,sqft,bedrooms,bathrooms,age_years,garage_spaces,price
P04355,10015,7,800.0,5,2,10,2,201202.67
P04356,10025,2,2034.7,3,3,42,1,419105.03
P04357,10029,11,1803.2,3,1,79,0,305138.04
P04358,10008,2,2207.8,5,4,50,0,330726.67
P04359,10021,12,2158.2,1,1,56,1,313868.26
P04360,10030,14,1717.5,5,4,15,2,423812.3
P04361,10001,11,1886.3,4,3,43,0,433069.28
P04362,10024,15,1428.0,2,4,80,3,365536.32
P04363,10015,15,2106.8,6,4,7,3,485743.44
P04364,10030,1,860.6,4,4,16,0,163903.66
P04365,10018,6,2188.4,1,2,58,0,451498.27
P04366,10026,12,1788.4,4,2,0,3,283995.04
P04367,10005,6,1556.5,3,3,16,0,341321.75
P04368,10005,12,1683.7,5,3,76,0,345967.44
P04369,10028,12,1720.4,3,4,1,0,382656.7
P04370,10016,15,2448.7,6,2,34,2,450165.57
P04371,10017,5,3416.7,6,2,26,0,547215.72
P04372,10006,6,2409.9,1,1,32,0,399822.95
P04373,10007,1,1517.3,3,1,20,1,294970.55
P04374,10025,5,2114.9,2,4,22,2,450437.48
P04375,10010,5,2136.7,3,4,61,3,372904.83
P04376,10018,7,1337.4,1,3,2,0,292625.43
P04377,10010,7,1169.6,4,2,10,1,211585.42
P04378,10008,13,1768.4,1,1,21,2,346160.34
P04379,10005,12,2203.9,4,1,66,1,419806.82
P04380,10028,11,994.1,3,3,31,2,356725.41
P04381,10029,1,1439.6,6,3,2,0,238036.44
P04382,10004,8,2086.3,6,2,42,2,450009.02
P04383,10011,11,1820.9,4,1,50,3,469155.2
P04384,10017,4,2508.1,3,1,37,2,469031.76
P04385,10012,7,1094.3,5,3,7,2,314580.76
P04386,10022,11,2976.1,5,3,71,0,629755.42
P04387,10008,12,1031.0,1,2,69,3,136762.44
P04388,10002,13,800.0,3,3,73,2,173176.03
P04389,10011,7,1770.5,6,4,78,2,358857.57
P04390,10018,6,1232.8,2,3,25,0,358971.13
P04391,10006,6,1780.6,1,2,34,2,309930.2
P04392,10025,11,1763.1,6,1,77,2,489398.04
P04393,10001,7,1702.1,6,4,36,2,392811.33
P04394,10003,7,1378.8,4,3,70,0,183827.28
P04395,10016,3,2016.3,4,2,52,0,282498.95
P04396,10016,8,1641.3,3,1,75,1,182460.03
P04397,10009,4,2351.8,3,4,0,2,498162.9
P04398,10008,8,1709.8,6,4,57,1,325015.89
P04399,10003,14,1317.7,6,2,64,2,251910.27
P04400,10020,12,956.1,3,2,16,3,259848.28
P04401,10012,8,1713.9,2,3,59,3,368593.41
P04402,10004,15,1165.4,2,4,15,2,355407.04
P04403,10012,15,1125.0,1,3,73,2,273029.61
P04404,10029,7,2063.7,3,1,73,0,241025.17
P04405,10008,12,911.2,4,1,0,0,149897.47
P04406,10027,6,2506.1,5,1,41,2,467818.74
P04407,10008,14,1879.9,5,2,30,3,408071.84
P04408,10006,6,1778.1,3,2,72,0,321289.47
P04409,10008,4,1282.6,2,3,25,2,294007.82
P04410,10010,3,2182.2,6,4,58,1,433644.54
P04411,10004,13,1798.5,5,1,9,0,458462.99
P04412,10018,5,1457.0,4,4,17,1,359607.55
P04413,10011,13,1899.9,1,2,79,1,428768.65
P04414,10022,2,958.6,3,3,31,3,291537.01
P04415,10015,8,982.3,4,1,62,3,204307.99
P04416,10014,7,1239.9,6,2,78,3,262872.72
P04417,10015,7,1974.8,4,4,78,0,347673.49
P04418,10005,3,1798.4,3,1,1,3,344280.48
P04419,10022,2,2324.5,3,2,18,2,477688.3
P04420,10004,6,1340.0,3,3,57,0,349596.51
P04421,10022,8,2087.3,1,3,75,2,428746.86
P04422,10030,12,1743.1,1,2,79,0,243754.0
P04423,10023,7,1328.5,5,2,58,1,270147.05
P04424,10014,4,1992.7,3,4,8,3,404232.53
P04425,10010,4,1767.0,6,1,60,3,391610.04
P04426,10027,10,1485.4,3,2,22,1,290803.31
P04427,10008,7,1821.0,6,2,65,0,288892.41
P04428,10015,14,1735.2,2,4,44,2,364550.61
P04429,10024,7,1723.2,2,4,14,0,374481.63
P04430,10028,9,1593.7,4,4,68,3,385988.97
P04431,10028,1,1147.5,5,1,80,1,232540.29
P04432,10003,3,1837.4,1,1,41,0,201957.36
P04433,10027,13,1398.6,4,2,65,0,252610.29
P04434,10004,6,1289.8,2,2,4,1,355414.48
P04435,10018,7,1679.7,5,1,21,2,403956.08
P04436,10028,9,2167.0,4,4,10,3,523742.02
P04437,10020,1,1892.8,4,4,22,2,376250.32
P04438,10029,8,1534.4,2,2,30,2,228874.15
P04439,10011,6,1514.3,2,4,34,1,428091.27
P04440,10010,3,2117.9,4,3,26,3,402872.69
P04441,10010,7,800.0,3,3,44,3,159599.1
P04442,10011,7,2198.7,5,4,17,2,500648.41
P04443,10021,3,863.0,1,1,28,3,173719.67
P04444,10014,9,1092.3,2,1,68,1,186966.37
P04445,10023,12,1542.9,1,2,45,1,278698.25
P04446,10013,5,2885.1,1,4,2,3,482210.9
P04447,10010,15,2638.7,2,3,26,1,507757.35
P04448,10006,10,2153.2,3,2,67,3,359618.64
P04449,10017,12,1978.3,1,1,14,3,299935.29
P04450,10027,2,868.9,1,3,74,3,91833.3
P04451,10026,12,1878.4,6,2,23,1,305121.24
P04452,10008,6,1525.4,4,2,51,1,323640.74
P04453,10015,11,1391.7,5,4,38,1,375900.18
P04454,10022,13,1877.4,5,3,50,2,489273.72
P04455,10019,4,1564.4,1,1,64,2,360690.13
P04456,10003,4,2234.6,4,1,12,1,381626.97
P04457,10018,1,832.0,6,2,28,0,259064.38
P04458,10002,10,1837.5,3,1,46,1,279337.17
P04459,10004,12,1360.5,6,2,21,3,390540.51
P04460,10020,7,1595.2,6,2,30,3,343938.5
P04461,10004,3,1952.3,4,4,71,0,421016.69
P04462,10011,5,1241.3,1,2,18,3,269223.95
P04463,10018,7,1882.1,4,2,15,0,392120.6
P04464,10020,14,1693.8,6,3,47,2,442019.69
P04465,10014,2,1469.7,4,3,8,0,253549.93
P04466,10003,6,1564.7,5,1,0,3,300600.32
P04467,10024,10,1722.7,4,1,70,3,425777.4
P04468,10029,4,1416.1,3,1,22,1,271284.14
P04469,10027,14,1803.5,6,4,9,2,425698.09
P04470,10023,14,1660.9,1,1,53,3,358279.02
P04471,10013,6,1494.4,3,4,38,0,309092.78
P04472,10027,12,2594.9,1,2,36,2,400724.21
P04473,10015,12,2007.6,4,4,35,1,364657.18
P04474,10005,11,1608.6,6,1,11,2,447424.34
P04475,10026,3,1872.9,6,2,69,2,292548.67
P04476,10010,1,1286.6,2,1,0,2,225560.95
P04477,10029,6,1581.6,5,4,39,2,345542.36
P04478,10012,2,1640.0,6,3,21,2,406265.08
P04479,10027,5,1176.6,6,1,51,0,156197.74
P04480,10017,10,1993.7,4,3,44,3,384661.54
P04481,10015,9,1547.2,2,4,31,0,299210.05
P04482,10009,4,1622.3,3,3,43,1,391876.33
P04483,10026,1,1515.6,5,4,18,2,241675.95
P04484,10002,4,3279.5,4,2,10,3,607492.54
P04485,10015,7,1468.7,3,2,73,2,250446.37
P04486,10012,12,800.0,2,4,49,0,239983.28
P04487,10017,6,1000.0,4,3,52,1,245610.79
P04488,10008,5,2179.7,3,3,80,0,310263.14
P04489,10020,9,2468.2,3,4,73,2,485135.25
P04490,10012,2,1459.1,6,3,47,2,374049.93
P04491,10006,4,2439.5,1,1,64,2,387736.01
P04492,10006,1,2170.8,2,1,42,3,281532.57
P04493,10021,8,1705.3,6,4,19,2,402922.91
P04494,10008,7,1669.8,6,1,50,3,248434.63
P04495,10010,9,1890.4,2,3,73,3,367204.76
P04496,10019,10,2238.7,6,2,71,1,488333.99
P04497,10010,6,1998.6,2,3,40,1,403166.12
P04498,10012,14,1461.6,1,1,76,0,320867.48
P04499,10008,14,1712.9,2,2,16,1,345690.82
P04500,10011,2,2790.6,4,3,3,2,582874.63
P04501,10021,14,1925.6,1,1,32,2,426021.85
P04502,10017,3,2234.7,2,2,16,3,386122.45
P04503,10030,4,2069.9,5,4,77,2,462101.56
P04504,10024,8,1936.7,4,1,9,3,423127.55
P04505,10001,1,1854.3,4,3,43,2,374280.94
P04506,10012,6,2248.7,6,1,62,3,542785.95
P04507,10009,3,2159.3,2,3,8,3,406575.71
P04508,10018,8,1931.9,6,1,3,1,461484.46
P04509,10008,13,1453.1,3,3,44,3,351477.31
P04510,10029,14,1992.8,6,2,73,3,401106.45
P04511,10009,4,1766.5,5,3,1,1,417319.49
P04512,10016,9,1645.9,2,1,1,0,245302.9
P04513,10004,8,3139.4,2,3,74,0,560222.81
P04514,10028,7,1030.5,4,3,48,3,268397.79
P04515,10028,10,2279.3,4,1,56,1,437929.94
P04516,10024,15,1368.7,2,2,22,2,380162.39
P04517,10011,7,1865.6,2,3,25,1,371336.69
P04518,10002,1,3084.3,6,3,38,1,477266.44
P04519,10022,14,1318.8,5,3,17,1,415950.37
P04520,10013,14,1438.1,2,4,35,2,313724.63
P04521,10030,5,1791.2,5,2,77,0,269145.65
P04522,10021,8,1376.4,1,4,60,3,281241.52
P04523,10017,13,2242.0,3,4,70,1,437031.11
P04524,10030,8,1532.7,1,3,40,0,256279.23
P04525,10025,8,2127.0,4,1,63,0,474836.99
P04526,10014,14,1135.4,2,2,34,0,239735.4
P04527,10001,13,896.6,2,1,50,1,274222.98
P04528,10003,8,1685.5,2,3,59,2,220014.54
P04529,10014,3,1015.7,2,2,66,3,190600.01
P04530,10017,7,2559.1,1,4,74,3,371031.08
P04531,10001,11,1035.1,4,3,8,1,336876.38
P04532,10004,5,1281.2,6,2,64,2,317963.43
P04533,10022,9,2006.8,2,1,57,1,440253.47
P04534,10023,10,1506.8,5,1,59,0,303229.32
P04535,10001,2,1040.8,4,3,1,2,259852.9
P04536,10016,9,2820.0,2,4,39,2,463830.23
P04537,10003,12,1299.2,1,2,77,3,153120.24
P04538,10022,4,1701.9,5,1,72,0,415699.67
P04539,10026,9,1695.4,1,2,18,2,269860.12
P04540,10027,11,2155.2,3,4,39,1,404815.68
P04541,10018,1,2031.2,1,3,69,1,376075.47
P04542,10019,10,1386.6,5,1,75,0,340978.02
P04543,10028,4,1637.1,6,1,26,0,441337.79
P04544,10019,6,1686.5,2,1,65,1,369991.24
P04545,10014,10,2174.5,2,4,67,0,356108.44
P04546,10023,1,1215.8,4,4,12,1,284751.02
P04547,10018,1,2809.1,4,2,2,2,550455.83
P04548,10026,7,1420.4,3,3,3,0,191634.54
P04549,10016,15,1795.6,3,1,11,3,289604.31
P04550,10027,1,1220.0,2,3,60,1,142836.88
P04551,10002,12,1150.9,2,2,31,3,180137.52
P04552,10002,2,1362.8,4,4,55,2,182244.21
P04553,10003,8,1314.7,5,2,7,3,219837.26
P04554,10017,7,1592.9,5,4,48,1,261878.35
P04555,10022,8,1310.5,4,3,60,0,332347.72
P04556,10007,2,2147.8,5,2,79,0,373142.44
P04557,10005,12,1408.5,4,4,25,0,314921.48
P04558,10026,5,1353.1,3,4,44,2,202651.35
P04559,10023,12,1603.5,3,2,39,2,328074.87
P04560,10020,10,2296.4,4,2,28,3,461951.53
P04561,10015,9,1907.4,2,3,51,3,378662.18
P04562,10013,5,1750.2,5,1,45,3,308227.72
P04563,10001,10,1083.5,2,2,67,1,243071.12
P04564,10006,15,1228.6,1,4,2,1,218131.48
P04565,10027,14,1160.8,3,4,17,3,298561.69
P04566,10011,14,2453.4,1,2,46,2,542257.35
P04567,10022,4,2065.3,2,2,46,1,484675.33
P04568,10022,9,1369.2,3,4,73,3,351491.4
P04569,10010,6,1517.8,1,1,54,0,279154.51
P04570,10007,15,1387.4,2,1,0,2,335452.81
P04571,10021,15,1357.1,4,1,39,3,298352.39
P04572,10003,14,2030.2,3,1,68,2,334422.63
P04573,10015,3,1656.2,6,4,70,2,337330.0
P04574,10027,5,2840.6,1,1,64,0,343675.07
P04575,10022,11,2425.2,5,2,38,2,596683.36
P04576,10023,12,2454.7,4,3,8,1,485274.82
P04577,10003,6,2135.7,4,3,17,3,400725.79
P04578,10006,3,1588.7,5,4,68,1,277305.42
P04579,10009,3,2098.9,1,4,27,1,358142.9
P04580,10009,11,1625.6,5,2,61,1,363665.55
P04581,10006,7,2615.1,2,1,2,2,400672.22
P04582,10030,8,2002.1,4,1,39,3,334634.79
P04583,10005,13,1931.2,2,4,76,1,432985.67
P04584,10022,1,1863.5,3,2,19,0,388053.24
P04585,10018,12,2670.1,5,4,2,3,566468.25
P04586,10019,5,1083.1,6,2,23,2,301834.56
P04587,10007,14,2719.1,6,4,5,1,651693.83
P04588,10010,15,1706.9,5,3,49,3,394736.65
P04589,10019,8,1096.9,4,3,15,1,296760.24
P04590,10009,5,1423.9,4,3,19,2,275019.46
P04591,10021,4,974.6,6,2,47,3,318797.77
P04592,10002,3,2126.8,2,1,26,0,301769.16
P04593,10003,15,1280.9,6,1,52,3,231618.94
P04594,10022,3,1884.3,4,2,75,3,412478.58
P04595,10019,7,2367.1,4,4,75,1,477810.65
P04596,10002,8,1464.0,4,3,59,1,217335.05
P04597,10027,11,1665.9,5,3,78,0,343637.82
P04598,10001,13,1148.3,5,2,59,0,366736.89
P04599,10029,9,1605.8,1,2,5,3,278462.82
P04600,10022,12,3087.0,5,2,77,1,579615.64
P04601,10030,9,2189.0,5,1,45,2,412687.96
P04602,10029,7,1667.6,6,3,0,0,302485.71
P04603,10010,3,1494.2,6,2,50,1,327996.32
P04604,10023,4,1778.7,6,2,19,3,500968.52
P04605,10007,7,1865.0,1,3,43,2,343405.54
P04606,10015,1,1590.5,4,1,53,0,253172.76
P04607,10008,5,2065.0,6,4,2,0,363486.61
P04608,10015,7,1323.3,6,1,35,3,229621.58
P04609,10027,8,1320.8,4,3,4,0,225486.04
P04610,10014,13,1985.1,6,4,9,0,429099.09
P04611,10003,15,1215.7,6,1,17,1,254219.56
P04612,10010,11,2164.5,1,1,63,3,382653.08
P04613,10024,2,1792.9,6,2,33,2,417161.59
P04614,10016,7,886.0,4,4,3,0,137968.64
P04615,10017,11,1854.7,4,3,60,3,404179.41
P04616,10013,9,957.4,2,2,44,3,203246.88
P04617,10009,7,2146.7,6,4,11,2,449443.99
P04618,10018,7,1675.6,2,2,45,0,355086.46
P04619,10019,7,2725.5,3,4,20,0,504232.1
P04620,10027,9,2335.7,2,4,51,3,425323.21
P04621,10019,3,1269.7,6,1,76,3,354246.58
P04622,10030,8,800.0,3,2,25,3,172093.71
P04623,10025,4,1422.4,1,1,60,1,369340.95
P04624,10003,11,1189.4,1,1,1,2,222192.2
P04625,10012,13,2712.9,6,1,32,0,599401.22
P04626,10012,8,1794.8,2,1,72,0,329002.45
P04627,10001,6,2266.7,5,1,6,0,517943.44
P04628,10006,15,1657.5,1,3,75,2,285102.0
P04629,10023,10,1710.2,6,2,7,1,399506.98
P04630,10011,7,1783.7,4,2,39,2,377395.2
P04631,10005,1,2353.3,2,4,14,1,404172.46
P04632,10009,1,1955.8,6,4,1,2,390892.92
P04633,10009,4,1271.3,2,3,28,3,335004.43
P04634,10006,4,2611.3,6,2,47,2,501603.36
P04635,10004,11,1653.6,4,3,58,3,462489.24
P04636,10023,8,1572.2,3,2,25,3,330442.28
P04637,10025,15,800.0,1,2,39,2,277037.78
P04638,10015,9,2117.2,2,2,14,3,429816.36
P04639,10019,14,1850.5,1,1,59,0,409399.4
P04640,10028,9,1850.0,6,1,13,2,435655.99
P04641,10026,6,1598.6,1,3,69,0,227394.95
P04642,10001,11,1512.4,1,4,14,0,367303.78
P04643,10029,7,1615.2,1,2,53,0,187976.66
P04644,10003,5,2031.6,6,1,26,0,314065.02
P04645,10001,8,2119.6,6,3,80,1,420930.55
P04646,10013,10,1684.5,5,4,22,2,388841.79
P04647,10023,6,2274.5,1,3,76,3,438848.61
P04648,10003,11,1760.5,4,1,67,3,311560.67
P04649,10009,15,1547.9,6,1,37,0,331807.36
P04650,10008,7,1899.2,1,3,40,1,257111.56
P04651,10012,5,1120.3,5,4,28,1,327077.22
P04652,10030,7,1916.4,1,1,34,0,219117.82
P04653,10010,13,1028.9,5,4,37,0,295298.12
P04654,10007,3,1286.1,4,4,11,1,354047.21
P04655,10004,15,800.0,6,1,26,3,311910.0
P04656,10006,7,1712.4,3,1,70,1,242600.29
P04657,10004,13,2604.8,5,1,79,1,590430.28
P04658,10018,12,1741.5,6,3,4,3,471442.21
P04659,10013,12,2121.8,2,1,59,1,334351.96
P04660,10015,14,2976.2,4,4,19,2,638452.9
P04661,10025,3,2002.0,3,1,52,3,443652.59
P04662,10018,9,1417.4,3,3,50,0,367200.76
P04663,10005,2,1486.2,5,4,71,2,329433.23
P04664,10012,5,1800.3,2,1,56,1,352452.75
P04665,10010,1,1483.6,1,2,66,0,200087.59
P04666,10025,11,1521.0,3,4,64,0,415611.06
P04667,10010,10,2292.6,5,1,52,2,464128.44
P04668,10005,12,2313.1,1,2,33,2,405728.05
P04669,10023,3,976.6,3,2,27,2,254499.9
P04670,10013,5,1390.9,5,1,28,2,243230.13
P04671,10003,11,1568.0,3,2,29,2,326151.56
P04672,10021,13,2099.5,4,2,23,0,432879.86
P04673,10007,14,2371.5,4,2,25,0,511177.16
P04674,10027,2,3151.0,5,4,46,1,512641.42
P04675,10025,7,1567.2,6,1,21,2,372236.65
P04676,10012,1,1592.1,3,2,28,3,351837.23
P04677,10017,13,2094.3,3,1,57,3,427568.05
P04678,10018,2,1458.9,2,4,26,3,334216.8
P04679,10020,13,1729.5,3,3,8,1,416089.79
P04680,10003,3,1592.5,6,3,1,2,319187.54
P04681,10010,1,800.0,4,1,61,0,127248.3
P04682,10006,14,1861.6,5,2,76,1,348984.24
P04683,10021,7,1708.8,3,1,55,0,260642.07
P04684,10003,7,2435.6,5,2,4,3,373703.95
P04685,10016,10,1802.7,5,4,45,1,321379.57
P04686,10022,5,1172.6,4,3,21,2,311867.24
P04687,10029,11,1671.0,6,1,25,0,335407.28
P04688,10009,7,800.0,6,2,74,3,184923.88
P04689,10001,5,1194.5,1,4,66,2,249567.67
P04690,10022,6,2117.8,2,1,59,0,462151.57
P04691,10001,1,1676.3,6,4,40,1,378931.55
P04692,10002,5,2261.3,3,2,46,0,318291.67
P04693,10030,9,816.6,2,2,74,0,144509.41
P04694,10026,3,1678.8,5,4,53,0,275137.75
P04695,10022,2,1562.2,4,3,46,2,366123.79
P04696,10026,10,2277.9,1,2,7,3,342839.64
P04697,10003,7,2136.4,1,1,80,2,243733.04
P04698,10003,3,2121.1,5,1,65,2,302525.89
P04699,10010,12,2570.7,5,2,29,0,469279.1
P04700,10001,12,1616.0,3,1,20,0,297154.27
P04701,10027,1,2467.5,6,4,78,0,372962.25
P04702,10002,4,1277.9,1,1,77,3,187800.08
P04703,10017,6,1259.6,6,3,34,2,337683.01
P04704,10026,11,2176.4,1,4,18,3,393662.97
P04705,10023,2,1047.6,4,2,64,3,225166.11
P04706,10008,13,2086.4,6,3,50,0,446769.42
P04707,10015,5,1850.7,4,1,72,2,290929.76
P04708,10017,2,2335.9,5,3,44,2,407782.75
P04709,10024,13,1770.3,3,4,44,2,473353.25
P04710,10013,2,1828.0,2,4,11,2,322501.95
P04711,10009,2,2054.6,2,1,48,1,332228.17
P04712,10024,15,1468.7,1,2,29,0,368478.89
P04713,10027,8,1446.9,2,3,16,3,231994.4
P04714,10015,7,2037.2,2,4,63,2,349452.83
P04715,10001,11,1785.4,5,2,28,3,444946.01
P04716,10016,10,1596.3,2,4,17,0,248244.65
P04717,10027,10,1758.6,1,1,77,0,229977.03
P04718,10030,1,2597.3,5,3,77,3,442552.6
P04719,10013,9,1578.5,4,2,40,3,305565.81
P04720,10005,5,1564.0,2,3,23,3,317397.13
P04721,10018,13,946.3,5,3,13,1,375744.18
P04722,10025,8,1778.8,2,2,50,3,388175.6
P04723,10029,2,2128.4,5,4,49,0,354546.42
P04724,10002,14,2218.1,1,4,50,3,376183.45
P04725,10009,5,1854.1,4,4,62,1,354253.03
P04726,10015,5,2277.9,4,1,38,0,358192.71
P04727,10003,15,2165.6,3,2,55,2,351307.24
P04728,10027,12,2356.5,5,3,53,1,408153.02
P04729,10004,13,2292.2,3,4,64,0,515704.13
P04730,10020,10,2585.0,4,2,60,2,505669.4
P04731,10028,14,1715.2,2,3,2,3,418097.82
P04732,10021,2,1136.5,4,3,50,1,223047.41
P04733,10023,9,2131.9,5,1,79,3,442755.55
P04734,10008,5,2190.3,6,4,45,2,403671.49
P04735,10025,6,2585.0,3,2,42,0,576279.67
P04736,10013,4,2440.6,3,3,49,1,471142.45
P04737,10002,4,2772.7,3,2,45,3,500502.83
P04738,10011,7,2109.9,6,1,32,0,449846.51
P04739,10011,14,1914.4,6,2,80,3,474252.58
P04740,10016,10,1107.5,4,3,5,2,244689.73
P04741,10008,6,1954.0,5,2,65,2,375898.4
P04742,10014,7,1523.7,1,4,12,2,250981.75
P04743,10013,8,1905.8,5,4,16,2,371549.09
P04744,10010,4,1827.3,5,3,49,2,427563.35
P04745,10021,8,2035.9,5,4,51,2,385288.51
P04746,10010,11,1751.3,4,4,75,2,368817.48
P04747,10023,4,2267.5,6,3,23,2,524177.19
P04748,10008,9,800.0,4,4,2,1,237496.92
P04749,10026,11,1895.0,6,3,20,1,369657.87
P04750,10011,8,2401.2,2,4,44,3,489455.52
P04751,10002,5,2735.0,4,1,28,3,407945.52
P04752,10005,9,2166.0,3,2,20,2,432106.7
P04753,10025,12,2642.4,6,4,74,1,562156.85
P04754,10027,4,1884.5,6,2,45,2,391791.85
P04755,10007,9,1801.4,6,1,54,2,431772.68
P04756,10019,11,2064.7,2,4,60,1,462771.48
P04757,10018,5,1798.4,3,3,33,0,378992.56
P04758,10005,6,1408.8,1,4,59,2,334179.77
P04759,10014,14,1542.4,6,1,78,1,305981.47
P04760,10021,6,1243.9,2,1,58,0,260936.76
P04761,10030,9,2064.2,4,3,24,3,411705.47
P04762,10026,3,1805.7,3,1,63,2,251912.59
P04763,10003,14,1619.9,6,3,19,0,348271.52
P04764,10008,9,1516.7,5,2,5,0,314458.17
P04765,10014,12,2052.5,5,1,35,2,376114.69
P04766,10005,10,2190.2,4,4,41,3,483786.04
P04767,10018,6,1234.7,1,1,38,1,345894.31
P04768,10001,6,1156.2,6,4,21,3,393117.49
P04769,10004,11,2277.3,1,1,22,0,499024.62
P04770,10002,13,1112.4,3,3,74,2,224568.33
P04771,10009,2,2073.7,3,4,23,3,361941.73
P04772,10023,13,2608.5,3,1,63,3,509223.86
P04773,10006,13,2609.6,6,4,20,0,523340.14
P04774,10030,2,2168.9,2,2,8,2,357700.97
P04775,10009,2,2154.4,4,3,5,0,392415.92
P04776,10002,11,2926.0,2,4,19,0,488898.06
P04777,10011,13,800.0,6,1,68,3,367788.42
P04778,10023,6,1567.8,5,2,36,2,392916.38
P04779,10004,10,2224.2,3,4,56,0,471222.22
P04780,10003,15,1631.4,1,1,77,3,222859.57
P04781,10026,5,2419.9,1,1,3,3,314352.3
P04782,10018,4,1780.3,2,2,8,0,452527.23
P04783,10011,15,1865.9,3,3,74,0,428304.13
P04784,10023,5,1662.7,6,4,46,0,339926.85
P04785,10026,8,1538.7,1,3,50,3,235879.53
P04786,10011,7,1526.4,4,2,27,2,356804.28
P04787,10017,8,1935.6,3,4,66,2,327562.91
P04788,10001,5,1412.7,1,1,52,1,242836.83
P04789,10010,11,2276.6,4,4,20,1,493622.06
P04790,10018,11,2126.6,5,2,52,2,542888.11
P04791,10006,4,2349.7,6,2,0,0,463586.58
P04792,10030,8,1235.5,4,4,19,2,245215.75
P04793,10030,1,950.3,2,3,16,0,152128.77
P04794,10008,4,1797.9,6,2,63,3,394875.87
P04795,10012,15,3249.4,2,2,59,0,600272.82
P04796,10006,8,2433.1,5,2,7,0,412175.03
P04797,10016,10,1522.8,6,4,73,1,279483.45
P04798,10004,14,2012.3,1,1,66,1,415014.2
P04799,10012,11,2163.8,6,1,35,2,535115.31
P04800,10017,12,1115.8,2,2,17,3,219712.78
P04801,10019,11,2484.8,3,2,34,2,541179.46
P04802,10018,8,1716.3,2,4,47,1,372821.61
P04803,10007,10,1754.7,1,1,51,2,363295.56
P04804,10024,5,1811.9,5,4,28,2,428711.38
P04805,10021,14,2372.3,3,4,8,0,491448.11
P04806,10023,3,1422.4,4,2,49,0,274926.21
P04807,10015,14,946.5,3,4,57,0,235521.37
P04808,10027,14,1961.5,5,4,21,0,397471.76
P04809,10012,3,800.0,6,4,51,3,335307.22
P04810,10025,11,1649.4,4,2,46,1,461629.27
P04811,10007,15,2393.4,1,2,40,1,448504.34
P04812,10008,9,2089.5,2,4,0,1,406143.62
P04813,10016,6,2321.2,3,2,24,1,381707.37
P04814,10017,14,2110.2,1,1,30,2,386734.41
P04815,10023,8,3005.2,2,3,67,0,485594.12
P04816,10009,2,1505.9,2,2,66,2,272612.47
P04817,10027,4,1999.1,6,4,70,3,404242.58
P04818,10010,11,1580.9,3,4,37,3,392042.83
P04819,10017,7,2278.4,6,1,26,1,371753.78
P04820,10028,4,1769.2,4,4,40,3,485254.37
P04821,10017,12,2659.4,4,4,64,0,446907.82
P04822,10021,2,1534.6,6,4,50,0,333222.81
P04823,10028,4,2503.6,5,2,48,1,569096.32
P04824,10030,7,2096.6,2,3,35,0,306793.86
P04825,10015,1,1783.8,2,4,56,1,328090.6
P04826,10013,6,2071.2,4,4,70,3,428111.83
P04827,10006,14,1930.6,1,2,54,3,343983.04
P04828,10017,15,1978.0,1,3,32,1,355831.16
P04829,10028,14,1696.6,1,2,68,1,384069.36
P04830,10015,5,1449.2,5,2,76,1,255427.6
P04831,10011,1,1632.5,3,3,64,0,340089.48
P04832,10004,13,958.4,1,2,71,0,282003.85
P04833,10012,6,2221.0,5,1,21,3,556756.24
P04834,10008,12,1182.4,4,3,34,2,223457.13
P04835,10030,2,1691.2,5,2,20,2,348966.15
P04836,10016,11,2124.0,1,3,29,1,386291.33
P04837,10005,9,2219.7,6,2,59,3,492090.19
P04838,10003,14,912.7,2,4,54,0,175428.35
P04839,10026,2,1754.1,4,4,0,3,305406.82
P04840,10028,7,2029.9,4,2,61,2,383239.19
P04841,10023,15,1826.0,2,3,15,1,390174.46
P04842,10004,6,2472.0,3,1,15,3,519688.05
P04843,10003,10,1389.1,1,4,44,1,236141.63
P04844,10006,3,800.0,3,1,19,1,159502.37
P04845,10023,11,2205.2,5,4,78,2,472643.26
P04846,10023,5,1531.5,2,4,11,2,320399.37
P04847,10026,9,920.7,4,1,12,2,184607.94
P04848,10003,14,1720.7,6,1,61,1,318572.67
P04849,10005,10,2415.3,2,3,23,1,473074.69
P04850,10028,8,1168.4,2,4,57,1,239969.89
P04851,10028,3,2968.0,1,3,55,3,539345.56
P04852,10022,6,1381.1,4,1,15,1,401922.4
P04853,10004,13,1843.5,2,3,46,3,458975.04
P04854,10003,4,1190.4,6,2,43,0,236167.4
P04855,10002,10,1820.8,2,4,7,0,310709.57
P04856,10021,8,1733.1,4,4,61,1,347365.23
P04857,10026,5,1055.3,2,4,69,0,112817.51
P04858,10019,11,3212.9,2,2,76,3,637272.9
P04859,10008,6,1552.3,2,2,7,1,353541.46
P04860,10023,5,1552.8,4,4,14,0,302877.7
P04861,10002,8,2284.5,1,1,66,2,302021.57
P04862,10025,12,2707.1,1,1,24,3,537654.57
P04863,10027,13,2363.2,4,1,50,3,461812.15
P04864,10022,10,1199.4,4,3,28,0,356300.5
P04865,10027,10,1907.0,2,1,17,3,329163.35
P04866,10018,12,859.3,3,3,50,1,270500.01
P04867,10015,5,2250.9,3,1,16,3,363907.86
P04868,10010,4,982.4,5,4,11,2,315092.63
P04869,10028,8,1398.4,3,2,42,2,305980.52
P04870,10021,10,1798.4,6,1,15,3,422262.67
P04871,10006,10,2022.5,2,3,15,3,375896.49
P04872,10029,3,1669.5,2,2,63,0,221384.28
