customer_id,tenure_months,monthly_charges,contract_type,payment_method,num_support_tickets,account_closure_reason,last_contact_before_churn_days,churned
C04395,37,35.44,monthly,check,8,price,55.0,1
C04396,37,32.39,monthly,auto,3,,,0
C04397,22,112.63,monthly,auto,14,other,29.0,1
C04398,19,21.38,monthly,bank,6,price,58.0,1
C04399,6,80.19,monthly,card,0,,,0
C04400,48,114.75,2-year,check,14,,,0
C04401,28,56.01,monthly,check,0,,,0
C04402,9,72.71,monthly,auto,14,competitor,38.0,1
C04403,29,89.58,monthly,card,4,,,0
C04404,68,51.72,monthly,check,1,,,0
C04405,19,67.77,monthly,check,3,other,9.0,1
C04406,65,101.71,1-year,check,10,,,0
C04407,19,94.54,1-year,card,8,,,0
C04408,14,100.84,2-year,card,2,,,0
C04409,19,118.73,monthly,check,4,other,58.0,1
C04410,24,57.03,1-year,card,3,,,0
C04411,9,94.71,2-year,check,10,,,0
C04412,43,80.28,2-year,card,13,,,0
C04413,25,86.66,2-year,auto,4,,,0
C04414,52,93.99,monthly,bank,14,,,0
C04415,36,94.97,2-year,bank,6,,,0
C04416,32,108.57,2-year,bank,1,,,0
C04417,34,54.93,1-year,bank,5,,,0
C04418,12,85.35,1-year,check,13,service,48.0,1
C04419,52,48.03,2-year,check,12,,,0
C04420,8,79.46,monthly,check,11,,,0
C04421,52,95.12,1-year,auto,6,,,0
C04422,72,99.1,1-year,card,12,,,0
C04423,56,62.01,1-year,auto,11,,,0
C04424,33,70.87,1-year,check,12,other,26.0,1
C04425,23,53.38,monthly,bank,8,price,59.0,1
C04426,63,36.9,monthly,auto,8,,,0
C04427,19,46.05,monthly,check,15,service,51.0,1
C04428,35,111.21,1-year,card,15,other,44.0,1
C04429,56,50.9,1-year,card,8,,,0
C04430,67,117.48,2-year,check,3,,,0
C04431,67,44.15,1-year,check,6,,,0
C04432,7,92.31,1-year,card,8,service,20.0,1
C04433,65,77.39,monthly,check,10,other,17.0,1
C04434,9,89.69,1-year,check,5,,,0
C04435,43,84.4,2-year,auto,0,,,0
C04436,67,90.67,1-year,check,13,,,0
C04437,48,110.55,2-year,auto,15,,,0
C04438,69,76.35,2-year,card,1,,,0
C04439,25,26.78,monthly,auto,5,,,0
C04440,23,47.08,1-year,bank,6,,,0
C04441,24,90.82,1-year,check,12,,,0
C04442,26,69.41,monthly,auto,12,service,1.0,1
C04443,50,74.86,monthly,auto,5,,,0
C04444,33,79.66,monthly,card,4,price,40.0,1
C04445,54,58.26,monthly,card,6,,,0
C04446,30,97.39,1-year,check,3,price,37.0,1
C04447,23,92.35,monthly,auto,6,,,0
C04448,14,91.43,monthly,check,4,competitor,37.0,1
C04449,40,91.53,1-year,card,0,,,0
C04450,65,109.04,monthly,card,11,competitor,17.0,1
C04451,62,79.54,2-year,check,12,,,0
C04452,19,116.71,monthly,check,4,price,6.0,1
C04453,35,31.92,monthly,auto,6,other,9.0,1
C04454,51,83.2,2-year,check,6,,,0
C04455,45,91.69,2-year,bank,0,,,0
C04456,5,67.72,1-year,card,8,,,0
C04457,43,48.82,1-year,auto,7,,,0
C04458,3,75.0,monthly,auto,15,service,11.0,1
C04459,9,56.47,1-year,card,5,,,0
C04460,48,110.91,monthly,bank,12,competitor,15.0,1
C04461,8,55.68,monthly,bank,6,competitor,20.0,1
C04462,25,37.57,monthly,check,2,other,5.0,1
C04463,43,77.64,1-year,auto,5,,,0
C04464,48,59.6,monthly,card,14,other,17.0,1
C04465,33,29.59,monthly,auto,4,,,0
C04466,7,76.48,monthly,card,13,price,60.0,1
C04467,58,73.78,1-year,auto,10,,,0
C04468,69,37.32,monthly,check,11,,,0
C04469,64,79.76,1-year,card,12,,,0
C04470,54,76.74,monthly,check,8,,,0
C04471,29,97.36,1-year,bank,9,,,0
C04472,64,56.16,monthly,bank,1,,,0
C04473,36,44.88,2-year,card,11,,,0
C04474,10,115.12,monthly,check,11,service,29.0,1
C04475,62,76.12,monthly,auto,1,,,0
C04476,24,22.71,monthly,check,8,price,2.0,1
C04477,68,102.07,monthly,auto,8,,,0
C04478,27,39.68,monthly,bank,4,,,0
C04479,63,98.6,monthly,check,1,,,0
C04480,39,90.52,2-year,auto,0,,,0
C04481,34,116.88,1-year,bank,3,,,0
C04482,22,116.56,monthly,check,3,service,35.0,1
C04483,61,47.44,monthly,card,3,service,38.0,1
C04484,5,96.64,monthly,check,9,price,11.0,1
C04485,34,51.69,monthly,auto,6,,,0
C04486,27,82.92,monthly,auto,1,other,29.0,1
C04487,40,79.77,monthly,bank,1,,,0
C04488,19,25.45,monthly,check,10,service,12.0,1
C04489,48,20.52,2-year,check,14,,,0
C04490,28,25.78,1-year,auto,13,,,0
C04491,14,32.79,2-year,auto,12,,,0
C04492,15,45.77,monthly,auto,5,other,42.0,1
C04493,51,110.7,2-year,auto,11,,,0
C04494,19,71.86,monthly,bank,1,price,14.0,1
C04495,23,99.69,monthly,bank,2,,,0
C04496,46,103.83,2-year,bank,2,,,0
C04497,24,93.49,monthly,bank,2,service,34.0,1
C04498,28,59.14,monthly,auto,5,service,5.0,1
C04499,18,106.39,2-year,auto,0,,,0
C04500,25,94.2,1-year,auto,13,price,42.0,1
C04501,50,94.32,1-year,check,11,,,0
C04502,39,110.16,monthly,card,10,price,33.0,1
C04503,72,79.87,monthly,card,2,,,0
C04504,56,72.86,2-year,bank,13,,,0
C04505,2,109.02,monthly,check,0,price,44.0,1
C04506,28,65.45,monthly,bank,15,service,33.0,1
C04507,21,101.16,monthly,check,11,competitor,34.0,1
C04508,43,25.38,2-year,auto,3,,,0
C04509,20,20.13,1-year,bank,3,,,0
C04510,70,72.83,monthly,auto,11,price,15.0,1
C04511,22,27.36,2-year,check,12,,,0
C04512,38,117.65,monthly,auto,7,price,45.0,1
C04513,9,20.55,2-year,card,0,,,0
C04514,66,91.81,monthly,bank,7,,,0
C04515,66,44.34,monthly,auto,7,,,0
C04516,58,116.76,monthly,auto,5,,,0
C04517,26,58.15,2-year,check,14,,,0
C04518,5,22.73,2-year,card,5,,,0
C04519,52,22.69,1-year,card,3,,,0
C04520,31,75.34,monthly,bank,10,service,58.0,1
C04521,72,118.67,monthly,auto,9,,,0
C04522,51,117.98,monthly,bank,9,price,46.0,1
C04523,39,53.73,monthly,auto,8,other,47.0,1
C04524,72,68.27,monthly,check,5,other,20.0,1
C04525,58,30.05,1-year,card,4,,,0
C04526,34,72.22,1-year,check,1,,,0
C04527,2,79.97,2-year,bank,2,,,0
C04528,7,45.11,monthly,card,9,other,14.0,1
C04529,32,81.21,monthly,check,6,,,0
C04530,41,109.97,1-year,card,11,,,0
C04531,3,20.1,monthly,auto,12,competitor,35.0,1
C04532,10,42.89,1-year,auto,8,,,0
C04533,51,40.99,1-year,auto,1,,,0
C04534,55,32.39,monthly,card,0,,,0
C04535,3,36.61,monthly,auto,3,price,44.0,1
C04536,37,82.59,2-year,bank,4,,,0
C04537,6,30.27,1-year,check,1,,,0
C04538,53,93.85,1-year,card,12,service,56.0,1
C04539,61,108.7,1-year,auto,5,,,0
C04540,63,112.66,1-year,bank,11,price,5.0,1
C04541,44,86.02,monthly,check,3,,,0
C04542,46,39.74,2-year,bank,0,,,0
C04543,67,28.53,2-year,auto,2,,,0
C04544,45,43.2,monthly,check,7,,,0
C04545,33,116.2,monthly,bank,7,,,0
C04546,55,116.23,1-year,bank,6,,,0
C04547,43,58.19,1-year,card,15,,,0
C04548,61,52.58,monthly,bank,10,,,0
C04549,38,71.0,1-year,auto,11,,,0
C04550,63,49.17,1-year,auto,1,,,0
C04551,4,117.97,1-year,auto,7,,,0
C04552,3,42.12,monthly,card,9,price,14.0,1
C04553,8,56.91,monthly,bank,9,competitor,27.0,1
C04554,41,62.94,monthly,auto,15,price,12.0,1
C04555,52,32.51,2-year,bank,7,,,0
C04556,16,58.28,1-year,card,5,,,0
C04557,12,105.67,monthly,bank,15,competitor,59.0,1
C04558,62,34.04,2-year,auto,5,,,0
C04559,55,78.4,monthly,auto,9,price,29.0,1
C04560,47,60.66,1-year,card,0,,,0
C04561,36,37.05,monthly,auto,2,,,0
C04562,31,21.23,1-year,check,0,,,0
C04563,2,47.33,1-year,auto,6,,,0
C04564,14,26.18,1-year,check,14,,,0
C04565,65,57.68,monthly,check,1,,,0
C04566,25,101.02,monthly,check,15,competitor,26.0,1
C04567,51,91.97,monthly,check,13,,,0
C04568,51,114.74,2-year,auto,0,,,0
C04569,23,62.7,monthly,check,0,,,0
C04570,15,90.78,1-year,card,14,service,15.0,1
C04571,50,86.53,1-year,card,9,,,0
C04572,7,41.7,monthly,bank,2,other,32.0,1
C04573,36,50.36,monthly,bank,15,price,31.0,1
C04574,64,72.98,monthly,auto,8,,,0
C04575,52,99.67,1-year,card,10,,,0
C04576,56,66.18,2-year,auto,10,,,0
C04577,6,42.77,monthly,card,3,,,0
C04578,15,119.35,2-year,bank,5,,,0
C04579,20,31.56,monthly,bank,2,price,48.0,1
C04580,22,115.59,monthly,check,8,other,3.0,1
C04581,14,100.9,2-year,card,15,service,30.0,1
C04582,70,103.89,2-year,auto,10,,,0
C04583,12,99.49,monthly,card,11,other,57.0,1
C04584,51,40.82,1-year,auto,3,,,0
C04585,43,83.26,2-year,check,8,,,0
C04586,44,95.67,1-year,auto,15,,,0
C04587,16,94.57,1-year,auto,1,,,0
C04588,23,47.16,monthly,auto,3,,,0
C04589,44,38.11,monthly,bank,11,,,0
C04590,22,52.81,1-year,bank,0,,,0
C04591,50,67.98,1-year,check,3,,,0
C04592,3,77.38,monthly,check,15,service,36.0,1
C04593,6,103.7,monthly,auto,0,competitor,37.0,1
C04594,53,96.9,monthly,bank,6,,,0
C04595,45,87.62,monthly,bank,5,competitor,53.0,1
C04596,4,46.35,monthly,card,6,service,5.0,1
C04597,65,67.89,monthly,card,4,,,0
C04598,1,53.54,monthly,auto,4,,,0
C04599,69,43.49,2-year,auto,12,,,0
C04600,53,21.02,1-year,check,0,,,0
C04601,72,53.95,monthly,bank,2,,,0
C04602,69,45.61,monthly,card,4,,,0
C04603,23,77.19,monthly,card,13,,,0
C04604,55,26.23,1-year,check,6,,,0
C04605,16,47.05,1-year,check,0,,,0
C04606,34,24.48,1-year,bank,8,,,0
C04607,18,84.14,1-year,card,10,,,0
C04608,35,76.82,monthly,card,7,competitor,28.0,1
C04609,63,53.75,monthly,check,1,,,0
C04610,32,34.73,monthly,check,14,,,0
C04611,7,115.79,monthly,bank,13,service,59.0,1
C04612,24,78.44,monthly,check,14,other,38.0,1
C04613,57,87.91,1-year,auto,15,,,0
C04614,38,73.13,monthly,check,5,,,0
C04615,41,100.65,1-year,bank,6,,,0
C04616,32,109.64,monthly,card,15,price,1.0,1
C04617,22,58.27,monthly,auto,7,other,58.0,1
C04618,44,89.0,1-year,check,13,competitor,13.0,1
C04619,46,42.99,monthly,bank,10,competitor,54.0,1
C04620,65,85.19,monthly,card,14,,,0
C04621,45,59.92,monthly,auto,0,,,0
C04622,72,20.68,1-year,auto,11,,,0
C04623,60,115.55,monthly,bank,12,,,0
C04624,6,106.84,2-year,bank,3,,,0
C04625,29,49.08,2-year,check,11,,,0
C04626,28,119.78,2-year,auto,3,,,0
C04627,1,51.71,monthly,check,14,service,11.0,1
C04628,14,65.88,1-year,card,14,competitor,57.0,1
C04629,55,105.13,monthly,card,0,,,0
C04630,26,50.46,2-year,card,8,,,0
C04631,11,65.05,1-year,bank,6,other,55.0,1
C04632,21,86.56,monthly,bank,14,price,14.0,1
C04633,20,33.05,monthly,check,5,,,0
C04634,13,62.24,2-year,auto,11,,,0
C04635,8,50.94,2-year,card,1,,,0
C04636,56,87.68,1-year,auto,3,,,0
C04637,60,33.6,monthly,bank,15,competitor,29.0,1
C04638,36,43.27,1-year,check,6,,,0
C04639,45,91.14,2-year,card,12,,,0
C04640,67,35.62,1-year,bank,15,,,0
C04641,61,62.2,monthly,auto,15,,,0
C04642,3,91.29,1-year,card,0,service,51.0,1
C04643,69,96.55,2-year,bank,3,,,0
C04644,5,29.49,monthly,check,11,competitor,35.0,1
C04645,2,105.2,monthly,check,14,price,5.0,1
C04646,30,92.4,monthly,bank,15,other,44.0,1
C04647,54,53.93,monthly,bank,11,competitor,55.0,1
C04648,6,96.38,1-year,auto,1,,,0
C04649,22,92.83,monthly,card,11,other,34.0,1
C04650,19,80.09,1-year,bank,4,,,0
C04651,29,75.85,monthly,bank,12,,,0
C04652,71,93.47,2-year,auto,8,,,0
C04653,24,119.93,2-year,auto,2,,,0
C04654,16,77.86,1-year,auto,13,,,0
C04655,9,100.87,1-year,card,15,price,41.0,1
C04656,15,94.43,monthly,card,8,competitor,38.0,1
C04657,10,105.58,2-year,bank,13,,,0
C04658,42,115.45,1-year,bank,0,,,0
C04659,31,39.31,monthly,card,4,,,0
C04660,36,36.55,2-year,auto,2,,,0
C04661,60,78.64,monthly,auto,4,,,0
C04662,42,64.93,1-year,bank,6,,,0
C04663,12,77.07,monthly,auto,6,service,35.0,1
C04664,28,99.8,1-year,check,5,,,0
C04665,23,113.17,monthly,check,8,other,19.0,1
C04666,60,61.74,monthly,auto,3,,,0
C04667,23,91.79,monthly,card,5,price,18.0,1
C04668,10,39.68,2-year,card,13,price,57.0,1
C04669,53,73.46,monthly,bank,8,competitor,33.0,1
C04670,31,22.18,1-year,auto,0,,,0
C04671,7,70.38,1-year,check,5,competitor,23.0,1
C04672,50,74.53,2-year,bank,13,,,0
C04673,16,93.54,monthly,card,2,,,0
C04674,63,84.95,1-year,check,14,,,0
C04675,60,55.84,2-year,bank,4,,,0
C04676,27,20.57,monthly,bank,10,,,0
C04677,41,31.55,monthly,auto,7,other,51.0,1
C04678,41,117.31,2-year,check,10,,,0
C04679,48,112.23,monthly,card,12,service,50.0,1
C04680,5,52.51,monthly,card,2,price,4.0,1
C04681,24,45.89,monthly,bank,5,,,0
C04682,13,63.64,2-year,card,9,,,0
C04683,51,88.99,2-year,bank,4,,,0
C04684,5,55.68,1-year,bank,6,,,0
C04685,38,26.73,1-year,auto,14,price,36.0,1
C04686,53,60.28,monthly,bank,3,,,0
C04687,69,46.06,monthly,bank,3,,,0
C04688,21,52.49,monthly,check,9,service,55.0,1
C04689,1,36.3,monthly,check,1,other,41.0,1
C04690,53,85.88,monthly,card,0,,,0
C04691,1,72.66,1-year,card,13,competitor,6.0,1
C04692,5,47.09,monthly,card,4,competitor,49.0,1
C04693,72,75.39,monthly,auto,1,,,0
C04694,63,69.27,monthly,card,10,,,0
C04695,51,99.6,monthly,auto,7,,,0
C04696,61,115.6,monthly,bank,7,price,30.0,1
C04697,6,33.07,monthly,auto,7,service,36.0,1
C04698,7,108.39,monthly,card,2,other,55.0,1
C04699,22,90.48,1-year,bank,13,competitor,53.0,1
C04700,2,89.26,1-year,card,0,price,57.0,1
C04701,64,57.43,2-year,auto,7,,,0
C04702,5,54.39,1-year,check,4,other,38.0,1
C04703,40,20.56,1-year,card,10,,,0
C04704,62,118.22,2-year,check,8,,,0
C04705,53,80.65,1-year,auto,6,,,0
C04706,17,60.23,1-year,check,8,price,10.0,1
C04707,34,74.38,monthly,auto,3,,,0
C04708,40,24.05,monthly,bank,2,,,0
C04709,56,37.37,monthly,bank,14,,,0
C04710,31,82.34,monthly,auto,9,,,0
C04711,21,71.43,1-year,check,10,,,0
C04712,58,98.71,monthly,check,15,,,0
C04713,64,85.87,1-year,auto,14,,,0
C04714,36,80.14,2-year,check,9,,,0
C04715,3,101.53,monthly,card,12,competitor,56.0,1
C04716,37,26.83,monthly,card,8,,,0
C04717,65,89.09,monthly,auto,3,,,0
C04718,72,91.56,monthly,card,9,,,0
C04719,29,47.52,2-year,check,14,,,0
C04720,11,39.56,1-year,bank,14,,,0
C04721,42,41.39,1-year,check,8,,,0
C04722,60,39.81,1-year,card,15,,,0
C04723,69,72.38,1-year,bank,3,,,0
C04724,4,33.56,1-year,check,0,,,0
C04725,21,85.93,monthly,card,6,price,59.0,1
C04726,35,30.51,monthly,bank,3,,,0
C04727,8,22.69,monthly,auto,15,service,7.0,1
C04728,64,51.93,1-year,card,1,,,0
C04729,9,39.19,2-year,check,8,,,0
C04730,48,118.87,1-year,card,12,competitor,28.0,1
C04731,67,50.3,1-year,check,1,,,0
C04732,50,42.21,2-year,card,0,,,0
C04733,55,39.68,monthly,check,8,other,2.0,1
C04734,19,57.39,monthly,bank,14,competitor,51.0,1
C04735,60,80.58,2-year,check,0,,,0
C04736,31,98.19,2-year,card,0,,,0
C04737,5,56.46,1-year,check,14,,,0
C04738,27,82.6,monthly,check,9,price,34.0,1
C04739,26,68.21,2-year,card,11,,,0
C04740,38,104.65,1-year,bank,4,,,0
C04741,20,76.9,1-year,check,4,,,0
C04742,34,48.99,monthly,check,7,price,32.0,1
C04743,31,90.36,1-year,check,3,,,0
C04744,24,102.01,2-year,auto,7,,,0
C04745,51,66.54,2-year,bank,15,,,0
C04746,22,118.72,1-year,auto,11,service,34.0,1
C04747,56,107.91,1-year,auto,13,,,0
C04748,19,39.7,1-year,check,7,,,0
C04749,63,98.68,1-year,card,12,competitor,50.0,1
C04750,27,80.1,monthly,bank,6,,,0
C04751,3,73.48,monthly,card,9,service,27.0,1
C04752,11,71.39,monthly,check,11,other,7.0,1
C04753,59,105.34,1-year,bank,13,,,0
C04754,63,81.09,monthly,auto,14,price,27.0,1
C04755,16,73.77,monthly,check,1,,,0
C04756,44,24.89,2-year,bank,12,,,0
C04757,42,64.83,1-year,card,11,,,0
C04758,10,110.8,monthly,card,11,other,53.0,1
C04759,33,91.17,monthly,check,0,,,0
C04760,50,25.1,1-year,auto,7,,,0
C04761,70,108.4,monthly,bank,15,service,37.0,1
C04762,62,102.67,monthly,card,14,,,0
C04763,8,74.67,monthly,bank,3,price,22.0,1
C04764,18,22.24,monthly,auto,7,,,0
C04765,32,76.24,1-year,check,13,other,22.0,1
C04766,11,25.46,monthly,card,14,,,0
C04767,42,52.04,1-year,card,5,,,0
C04768,1,82.89,monthly,card,12,other,54.0,1
C04769,9,111.29,monthly,auto,13,competitor,40.0,1
C04770,4,55.78,monthly,auto,2,other,51.0,1
C04771,22,106.0,2-year,bank,0,,,0
C04772,55,111.84,monthly,check,0,,,0
C04773,13,22.1,monthly,card,2,,,0
C04774,72,43.94,monthly,check,11,,,0
C04775,20,90.99,1-year,bank,6,,,0
C04776,4,95.68,monthly,auto,10,other,28.0,1
C04777,25,59.24,2-year,bank,1,,,0
C04778,54,85.68,1-year,auto,9,,,0
C04779,8,81.22,1-year,check,11,other,22.0,1
C04780,6,93.98,1-year,bank,15,,,0
C04781,62,91.87,monthly,auto,5,competitor,6.0,1
C04782,43,28.59,2-year,auto,8,,,0
C04783,25,35.83,2-year,bank,7,,,0
C04784,55,33.27,monthly,bank,5,,,0
C04785,61,113.25,1-year,check,10,,,0
C04786,26,111.35,monthly,card,9,service,3.0,1
C04787,41,99.74,1-year,bank,13,price,11.0,1
C04788,1,31.67,1-year,auto,0,,,0
C04789,23,77.43,2-year,auto,3,,,0
C04790,43,38.72,monthly,bank,9,competitor,19.0,1
C04791,15,56.84,1-year,bank,9,,,0
C04792,72,46.71,1-year,auto,14,,,0
C04793,70,102.89,monthly,card,10,,,0
C04794,19,34.45,1-year,card,0,,,0
C04795,29,84.62,1-year,card,7,,,0
C04796,14,118.39,1-year,card,13,other,26.0,1
C04797,37,88.71,2-year,auto,13,,,0
C04798,9,27.92,monthly,card,12,,,0
C04799,29,110.78,monthly,bank,7,price,45.0,1
C04800,40,84.31,monthly,check,1,,,0
C04801,45,65.63,monthly,check,3,service,31.0,1
C04802,43,85.97,monthly,auto,13,competitor,29.0,1
C04803,16,107.9,2-year,auto,5,,,0
C04804,58,67.71,monthly,bank,12,,,0
C04805,50,73.13,1-year,card,0,,,0
C04806,55,65.24,monthly,card,7,,,0
C04807,34,27.26,monthly,auto,15,service,23.0,1
C04808,65,98.71,2-year,bank,3,,,0
C04809,29,32.64,1-year,auto,0,,,0
C04810,59,59.46,monthly,bank,4,,,0
C04811,15,58.68,2-year,auto,1,,,0
C04812,18,48.0,monthly,check,9,,,0
C04813,38,60.25,monthly,check,3,,,0
C04814,41,81.8,monthly,check,3,competitor,23.0,1
C04815,54,51.14,1-year,bank,9,,,0
C04816,22,37.25,monthly,card,5,,,0
C04817,63,106.94,2-year,card,10,,,0
C04818,24,117.08,1-year,bank,14,competitor,19.0,1
C04819,39,65.86,monthly,auto,14,service,19.0,1
C04820,68,52.7,2-year,check,11,,,0
C04821,39,24.75,monthly,check,15,,,0
C04822,50,23.69,monthly,bank,11,,,0
C04823,66,59.29,monthly,bank,1,,,0
C04824,71,113.02,monthly,bank,15,competitor,14.0,1
C04825,36,93.07,monthly,card,9,competitor,21.0,1
C04826,31,54.93,monthly,check,0,competitor,57.0,1
C04827,15,116.8,1-year,bank,9,,,0
C04828,39,62.88,monthly,bank,3,service,23.0,1
C04829,67,47.68,monthly,check,8,,,0
C04830,36,62.64,1-year,card,10,,,0
C04831,26,41.15,monthly,auto,0,,,0
C04832,8,108.56,1-year,card,7,service,53.0,1
C04833,29,56.12,1-year,check,0,,,0
C04834,18,85.8,monthly,auto,1,service,29.0,1
C04835,71,58.9,monthly,card,3,,,0
C04836,38,110.17,monthly,card,12,price,24.0,1
C04837,10,84.24,monthly,bank,6,service,8.0,1
C04838,5,68.83,1-year,auto,0,,,0
C04839,62,33.21,1-year,check,11,,,0
C04840,68,110.19,1-year,bank,8,,,0
C04841,55,74.68,monthly,auto,2,,,0
C04842,9,48.51,2-year,bank,8,,,0
C04843,8,107.79,monthly,auto,3,competitor,40.0,1
C04844,15,25.44,2-year,auto,10,,,0
C04845,55,51.41,2-year,card,15,,,0
C04846,56,73.68,monthly,bank,5,service,23.0,1
C04847,61,53.98,monthly,card,11,,,0
C04848,7,67.67,monthly,card,0,,,0
C04849,12,46.43,2-year,card,6,,,0
C04850,65,33.01,monthly,card,14,,,0
C04851,67,23.69,2-year,card,1,,,0
C04852,53,35.76,1-year,check,14,,,0
C04853,8,115.29,monthly,bank,1,price,5.0,1
C04854,5,77.54,1-year,bank,7,,,0
C04855,5,68.9,monthly,auto,2,,,0
C04856,50,58.43,monthly,auto,0,,,0
C04857,61,90.84,2-year,check,5,,,0
C04858,46,34.13,monthly,bank,9,,,0
C04859,19,47.61,2-year,check,11,,,0
C04860,55,85.59,2-year,bank,5,,,0
C04861,5,67.91,monthly,bank,7,other,1.0,1
C04862,60,97.01,1-year,bank,2,,,0
C04863,65,109.71,monthly,card,11,,,0
C04864,52,102.34,1-year,card,2,,,0
C04865,64,38.42,2-year,check,13,,,0
C04866,43,29.15,2-year,auto,2,,,0
C04867,34,36.94,2-year,bank,10,,,0
C04868,24,98.35,monthly,card,5,other,54.0,1
C04869,67,111.38,1-year,check,15,,,0
C04870,51,112.54,monthly,auto,4,other,24.0,1
C04871,14,49.82,2-year,check,15,,,0
C04872,69,104.03,monthly,card,13,,,0
C04873,5,73.62,monthly,card,7,other,2.0,1
C04874,43,102.28,monthly,check,7,service,14.0,1
C04875,14,74.84,monthly,auto,5,other,26.0,1
C04876,48,34.59,monthly,card,6,,,0
C04877,30,27.92,monthly,auto,7,,,0
C04878,32,115.72,2-year,auto,2,,,0
C04879,49,62.58,1-year,card,5,,,0
C04880,55,55.05,monthly,card,14,competitor,7.0,1
C04881,28,55.63,1-year,card,15,,,0
C04882,72,57.89,monthly,check,0,,,0
C04883,36,114.5,1-year,card,11,,,0
C04884,12,26.27,monthly,auto,3,service,35.0,1
C04885,1,31.91,1-year,card,10,other,21.0,1
C04886,15,98.97,monthly,check,9,competitor,10.0,1
C04887,50,74.94,monthly,auto,14,competitor,51.0,1
C04888,39,32.85,1-year,card,11,,,0
C04889,25,23.45,1-year,bank,13,,,0
C04890,35,42.42,1-year,auto,12,,,0
C04891,61,46.08,monthly,card,10,,,0
C04892,42,21.42,1-year,bank,6,,,0
C04893,5,41.61,1-year,bank,5,,,0
C04894,4,93.83,monthly,card,5,price,30.0,1
C04895,35,105.54,monthly,bank,5,,,0
C04896,30,109.82,monthly,bank,4,competitor,14.0,1
C04897,62,58.99,monthly,bank,4,,,0
C04898,42,51.94,monthly,auto,9,other,7.0,1
C04899,55,119.99,monthly,card,4,service,33.0,1
C04900,43,96.93,1-year,bank,5,,,0
C04901,25,73.74,1-year,card,11,,,0
C04902,48,45.48,1-year,auto,5,,,0
C04903,45,52.13,1-year,check,1,,,0
C04904,52,71.54,monthly,check,0,,,0
C04905,14,74.21,2-year,card,12,,,0
C04906,47,21.37,1-year,bank,15,,,0
C04907,21,115.94,1-year,card,10,,,0
C04908,57,77.56,monthly,bank,0,,,0
C04909,58,78.92,1-year,auto,9,,,0
C04910,45,41.15,1-year,check,4,,,0
C04911,69,96.5,1-year,card,5,,,0
C04912,39,93.73,1-year,bank,14,service,53.0,1
C04913,2,29.52,2-year,auto,13,,,0
C04914,44,79.5,2-year,card,11,,,0
C04915,56,85.82,1-year,auto,8,,,0
C04916,8,103.56,2-year,bank,9,competitor,51.0,1
C04917,8,40.61,2-year,bank,14,other,23.0,1
C04918,20,107.76,monthly,auto,10,service,39.0,1
C04919,61,66.15,1-year,check,9,,,0
C04920,38,29.65,monthly,bank,1,,,0
C04921,71,30.56,monthly,card,15,,,0
C04922,63,39.78,monthly,card,12,,,0
C04923,40,48.28,monthly,bank,5,,,0
C04924,49,69.64,monthly,card,4,,,0
C04925,24,94.88,monthly,auto,15,other,4.0,1
C04926,7,38.67,monthly,card,15,service,8.0,1
C04927,29,119.27,1-year,check,6,competitor,14.0,1
C04928,43,36.15,2-year,auto,3,,,0
C04929,14,79.94,2-year,bank,12,,,0
C04930,16,112.89,monthly,check,10,service,59.0,1
C04931,2,103.25,monthly,card,14,service,6.0,1
C04932,53,84.79,2-year,check,8,,,0
C04933,65,91.55,monthly,auto,8,other,43.0,1
C04934,60,33.42,2-year,auto,2,,,0
C04935,28,20.97,1-year,card,9,,,0
C04936,43,63.41,1-year,bank,5,,,0
C04937,70,28.95,monthly,check,3,,,0
C04938,43,55.78,monthly,auto,12,other,29.0,1
C04939,22,42.37,1-year,bank,5,,,0
C04940,25,111.63,monthly,auto,3,competitor,40.0,1
C04941,53,108.01,2-year,card,15,,,0
C04942,33,101.89,1-year,check,15,,,0
C04943,61,91.39,monthly,bank,7,,,0
C04944,63,35.41,monthly,check,4,,,0
C04945,3,24.84,monthly,check,2,service,19.0,1
C04946,53,85.39,monthly,bank,10,,,0
C04947,27,84.23,1-year,auto,9,,,0
C04948,38,56.94,1-year,auto,9,,,0
C04949,20,67.27,2-year,auto,12,,,0
C04950,27,68.91,monthly,card,7,,,0
C04951,24,43.99,monthly,bank,10,other,13.0,1
C04952,4,51.42,2-year,check,10,,,0
C04953,57,61.84,1-year,auto,12,,,0
C04954,11,80.32,1-year,bank,11,service,8.0,1
C04955,28,115.58,1-year,check,0,,,0
C04956,14,73.85,2-year,check,9,,,0
C04957,12,93.12,monthly,card,15,price,3.0,1
C04958,27,100.7,monthly,auto,8,service,7.0,1
C04959,67,31.35,1-year,bank,8,,,0
C04960,68,85.31,monthly,check,9,other,21.0,1
C04961,28,68.21,2-year,bank,8,,,0
C04962,37,77.24,monthly,card,6,,,0
C04963,71,23.84,monthly,bank,15,,,0
C04964,17,110.62,monthly,check,1,,,0
C04965,69,115.28,2-year,bank,13,,,0
C04966,8,20.35,1-year,auto,2,,,0
C04967,17,41.28,monthly,auto,3,,,0
C04968,25,38.02,monthly,check,9,service,9.0,1
C04969,3,98.13,monthly,auto,10,other,2.0,1
C04970,59,79.81,monthly,auto,14,other,18.0,1
C04971,62,37.73,1-year,check,4,,,0
C04972,28,101.4,monthly,auto,0,service,54.0,1
C04973,61,55.35,monthly,check,4,,,0
C04974,56,66.09,monthly,auto,8,,,0
C04975,58,58.73,1-year,card,5,,,0
