age,income,years_experience,region,account_type,marketing_channel,subscription_months,support_tickets_last_year,n_logins_last_30d,last_login_days_ago,device_type,education_level,target
33,60456.18,4,south,basic,organic,2,8,79,155,mobile,high_school,0
26,27761.22,9,east,basic,paid,60,1,36,227,mobile,high_school,0
44,40186.21,17,west,basic,organic,51,10,94,162,desktop,bachelors,1
53,27873.61,18,south,basic,organic,35,7,43,277,desktop,high_school,0
19,20994.92,5,south,premium,referral,55,18,25,5,mobile,phd,1
63,13863.42,30,south,enterprise,referral,49,8,75,127,desktop,bachelors,1
41,18796.12,15,east,basic,paid,9,17,62,63,mobile,bachelors,0
61,90469.92,29,north,premium,referral,45,18,5,52,desktop,masters,1
22,27115.77,0,north,premium,paid,23,17,16,19,mobile,high_school,0
40,67571.07,12,south,premium,organic,52,15,3,130,tablet,masters,1
42,87028.28,11,east,premium,paid,52,12,58,79,desktop,high_school,0
20,49510.88,1,west,basic,referral,58,10,88,277,mobile,bachelors,1
55,40980.83,29,east,premium,referral,28,1,32,183,desktop,phd,1
67,53093.71,32,west,basic,referral,12,2,11,288,mobile,masters,1
46,38178.5,20,west,basic,social,8,7,85,324,tablet,masters,0
38,100946.46,10,east,premium,organic,10,13,72,287,mobile,bachelors,0
51,151133.73,21,east,basic,social,60,0,55,154,mobile,masters,1
37,116995.07,17,north,basic,referral,36,19,20,356,desktop,bachelors,1
37,13481.34,7,south,basic,paid,22,20,67,140,mobile,bachelors,0
58,37713.9,23,south,basic,paid,27,1,36,301,mobile,high_school,0
49,49143.28,22,east,basic,paid,11,2,24,63,desktop,high_school,0
31,64720.6,3,west,basic,organic,35,17,29,354,desktop,bachelors,0
39,17389.32,10,south,basic,organic,26,4,6,110,mobile,high_school,0
62,17221.84,33,north,premium,paid,48,3,49,229,mobile,masters,1
46,107374.05,13,west,premium,organic,2,3,76,129,desktop,masters,1
22,35049.91,1,west,enterprise,organic,56,14,83,83,tablet,phd,1
63,20081.54,27,west,enterprise,organic,4,2,73,120,desktop,high_school,0
57,25281.18,24,north,enterprise,social,26,3,88,222,desktop,phd,1
32,61962.51,6,east,premium,organic,21,8,97,40,desktop,high_school,0
69,29925.65,31,south,basic,social,44,12,22,72,mobile,bachelors,1
68,56668.59,35,east,basic,paid,40,20,43,336,mobile,masters,1
70,27248.77,28,east,enterprise,organic,12,4,34,31,desktop,high_school,0
38,17214.03,9,west,enterprise,organic,30,5,69,264,mobile,high_school,0
66,115223.4,28,north,premium,organic,33,11,84,110,mobile,high_school,0
60,62250.01,31,west,premium,paid,28,8,89,116,mobile,bachelors,1
64,40124.78,28,north,basic,organic,2,12,9,132,desktop,masters,0
46,35853.02,13,north,basic,social,11,5,52,140,desktop,high_school,0
32,118059.05,9,west,premium,paid,31,12,11,259,tablet,high_school,0
30,69906.79,8,south,basic,paid,16,19,33,294,mobile,bachelors,0
69,97546.83,33,south,basic,paid,33,14,48,132,tablet,high_school,0
44,34536.93,11,south,premium,referral,10,15,62,62,mobile,masters,1
67,50533.91,35,north,premium,social,45,1,79,1,desktop,phd,1
47,62399.92,22,north,enterprise,paid,12,18,100,265,desktop,masters,0
46,35240.76,23,west,basic,paid,39,14,33,335,mobile,masters,1
21,46289.98,6,north,basic,social,51,13,56,12,tablet,bachelors,1
39,34538.63,11,west,premium,social,22,3,7,215,mobile,masters,0
47,62282.48,17,west,premium,referral,9,11,11,79,mobile,high_school,0
23,22184.82,8,west,enterprise,referral,1,14,97,77,desktop,high_school,0
26,69091.16,4,west,basic,paid,22,13,94,303,desktop,bachelors,1
49,59067.01,24,east,basic,paid,7,2,94,92,desktop,high_school,0
31,43391.33,10,south,basic,paid,53,0,26,111,mobile,masters,1
55,64196.91,29,west,premium,referral,59,10,65,45,mobile,bachelors,0
42,39380.88,10,south,basic,social,59,15,23,330,mobile,phd,1
39,32791.4,15,north,basic,paid,56,8,68,331,desktop,high_school,0
24,67930.18,6,east,basic,paid,36,14,48,334,desktop,bachelors,1
39,69717.62,10,north,basic,referral,20,20,94,84,desktop,masters,1
46,36157.43,21,east,premium,organic,27,18,37,68,mobile,high_school,0
48,34343.52,16,west,basic,referral,16,13,65,344,desktop,bachelors,0
32,43923.99,13,east,enterprise,referral,51,15,66,224,tablet,bachelors,1
19,35199.83,4,north,premium,organic,27,1,79,96,mobile,phd,1
67,122402.67,26,north,basic,organic,24,1,5,17,mobile,masters,1
68,59271.59,32,south,basic,organic,42,14,46,292,tablet,high_school,0
65,49452.12,29,north,basic,organic,23,16,45,293,mobile,bachelors,0
33,28011.35,13,east,basic,paid,22,4,23,3,desktop,bachelors,1
49,76373.7,18,west,premium,referral,14,12,81,175,mobile,high_school,0
25,33963.34,6,east,enterprise,paid,5,6,84,176,mobile,bachelors,1
65,33135.21,26,east,basic,referral,3,2,8,169,desktop,high_school,0
18,77930.2,0,south,basic,organic,25,7,69,135,mobile,high_school,0
42,61845.44,20,north,enterprise,social,60,9,87,120,tablet,bachelors,1
63,10915.42,28,east,premium,paid,16,16,29,122,mobile,high_school,0
56,44593.24,27,south,basic,referral,39,18,63,336,mobile,bachelors,1
63,52855.22,34,south,basic,organic,20,19,62,363,mobile,high_school,0
44,39984.31,21,east,basic,social,19,2,1,40,desktop,masters,0
23,53971.87,0,south,basic,paid,10,19,82,263,mobile,high_school,0
18,16550.76,0,north,enterprise,social,34,10,75,209,mobile,masters,1
26,8967.73,7,south,premium,paid,40,3,27,93,mobile,high_school,0
21,27302.1,6,south,basic,social,22,13,31,68,desktop,bachelors,1
41,58066.74,19,east,enterprise,paid,32,1,77,275,mobile,high_school,0
20,7079.98,3,north,basic,organic,29,9,80,133,tablet,high_school,0
27,29550.99,1,west,basic,referral,17,17,7,47,mobile,bachelors,0
40,15465.14,17,south,enterprise,organic,42,20,36,354,mobile,masters,1
56,42379.73,21,north,premium,referral,34,6,63,338,mobile,phd,1
53,158695.02,25,north,premium,paid,4,3,12,153,mobile,high_school,0
21,43031.79,2,west,basic,referral,30,12,100,156,desktop,high_school,0
65,45958.69,27,east,basic,paid,24,3,21,153,tablet,masters,1
47,81108.14,22,west,enterprise,paid,48,20,87,69,desktop,bachelors,0
36,49651.5,16,west,basic,referral,19,6,6,38,tablet,high_school,0
38,43088.22,13,south,enterprise,referral,58,3,88,99,desktop,masters,1
62,85475.71,31,east,premium,referral,37,5,4,141,mobile,bachelors,0
42,65064.37,10,east,basic,referral,8,7,68,56,mobile,bachelors,0
31,58289.4,5,west,enterprise,paid,25,15,36,12,desktop,bachelors,0
40,45104.26,10,south,enterprise,social,54,18,46,340,tablet,bachelors,0
21,39829.42,0,west,enterprise,paid,16,15,10,321,desktop,high_school,0
26,84991.16,4,east,basic,organic,43,13,68,111,desktop,masters,1
34,40059.55,9,west,premium,referral,48,5,62,224,mobile,high_school,0
29,102616.27,5,north,basic,paid,42,19,32,52,desktop,masters,1
36,26152.82,11,south,basic,social,6,20,47,339,desktop,masters,1
21,115875.36,0,north,enterprise,social,23,13,55,297,tablet,masters,1
50,65070.34,18,west,enterprise,social,21,16,69,64,desktop,high_school,0
24,27415.92,7,north,basic,paid,21,6,54,78,mobile,high_school,0
29,66528.6,8,east,premium,referral,53,9,5,121,desktop,bachelors,1
69,33183.84,28,north,enterprise,paid,1,16,54,34,mobile,bachelors,1
18,50013.93,0,north,premium,organic,33,8,35,126,mobile,phd,1
32,36608.06,13,south,basic,referral,59,15,41,244,desktop,bachelors,1
44,45263.34,12,west,basic,referral,53,18,37,265,tablet,masters,0
34,86237.33,15,south,premium,organic,37,19,35,2,desktop,high_school,0
34,66910.22,8,west,enterprise,social,60,6,23,128,mobile,bachelors,1
24,24953.78,4,west,basic,social,25,9,33,304,mobile,high_school,0
40,25826.13,14,west,basic,paid,37,8,71,318,mobile,masters,0
58,57668.44,27,east,premium,organic,33,10,22,205,desktop,high_school,0
49,60229.18,23,east,premium,social,3,15,76,269,desktop,high_school,0
66,32706.63,27,east,enterprise,organic,3,6,44,90,desktop,masters,1
55,127362.07,22,north,premium,organic,54,4,61,317,mobile,bachelors,1
59,79865.32,27,east,premium,paid,11,5,11,173,desktop,high_school,0
40,33679.82,11,west,enterprise,social,22,16,20,253,mobile,high_school,0
50,31781.73,19,north,premium,referral,38,20,91,96,desktop,bachelors,0
48,42758.02,23,north,premium,referral,35,2,83,63,desktop,high_school,0
61,40170.47,24,east,basic,social,31,20,7,195,mobile,high_school,0
44,104161.15,13,west,basic,referral,59,0,91,191,mobile,bachelors,1
39,88496.1,14,south,basic,referral,48,11,84,209,desktop,high_school,1
21,50063.21,0,west,enterprise,organic,57,2,13,295,mobile,bachelors,1
63,73625.25,24,south,basic,paid,40,20,24,282,mobile,bachelors,0
41,80320.9,18,south,basic,paid,59,16,17,110,tablet,high_school,0
60,50764.7,25,west,enterprise,organic,37,7,86,170,mobile,high_school,0
53,62415.64,18,south,premium,paid,33,14,86,31,tablet,high_school,0
18,70018.34,2,east,premium,organic,49,17,72,287,mobile,high_school,0
52,65680.9,22,west,premium,organic,53,4,25,49,mobile,high_school,0
43,30721.49,16,south,basic,paid,5,13,93,25,mobile,phd,1
30,32642.62,6,north,basic,organic,55,6,85,190,desktop,masters,0
32,41226.78,5,west,premium,organic,42,15,87,337,tablet,bachelors,0
51,32080.43,25,east,enterprise,referral,54,11,36,137,mobile,bachelors,0
22,20254.65,0,west,basic,social,43,15,70,67,tablet,bachelors,1
50,73539.0,20,west,basic,referral,56,13,68,67,desktop,masters,0
62,60345.69,25,east,basic,organic,17,13,15,306,tablet,high_school,0
22,21946.88,4,south,premium,referral,12,1,58,241,desktop,high_school,1
18,42423.17,1,south,basic,referral,12,17,55,181,desktop,high_school,0
21,43889.42,0,north,basic,organic,16,3,59,339,tablet,high_school,0
56,54675.26,24,south,basic,organic,13,8,34,38,desktop,high_school,0
62,25612.78,25,west,premium,paid,27,10,67,225,desktop,masters,1
70,21755.1,29,west,premium,paid,12,17,89,131,mobile,phd,1
19,66958.93,4,west,basic,organic,10,13,61,85,mobile,high_school,0
43,19528.36,17,west,basic,organic,32,3,88,336,desktop,bachelors,0
20,42633.77,3,north,basic,paid,48,6,77,350,mobile,bachelors,1
37,40309.95,17,east,premium,paid,9,4,31,305,mobile,bachelors,1
34,45525.57,14,north,basic,paid,31,12,74,54,tablet,bachelors,0
50,57046.99,21,east,enterprise,social,40,15,67,264,desktop,high_school,0
66,127917.7,34,west,basic,organic,43,14,95,131,tablet,masters,0
60,18775.44,27,west,premium,referral,7,15,34,139,mobile,phd,1
21,82946.32,0,west,basic,paid,45,14,16,70,mobile,bachelors,0
30,10858.52,8,south,premium,referral,2,18,68,215,mobile,bachelors,0
32,113122.51,14,east,premium,referral,15,19,63,313,tablet,bachelors,0
31,14389.85,12,south,basic,referral,20,5,62,84,mobile,high_school,0
36,211469.65,11,east,basic,referral,52,6,74,196,tablet,high_school,0
50,38798.59,25,south,basic,referral,12,1,51,237,mobile,bachelors,1
57,106322.25,22,west,premium,referral,47,5,3,230,mobile,high_school,0
67,93947.71,26,south,enterprise,organic,60,10,88,95,desktop,masters,0
55,37726.07,23,east,premium,paid,58,13,28,10,desktop,bachelors,0
33,39503.73,6,west,premium,social,19,18,24,303,desktop,bachelors,1
27,29664.45,10,south,basic,paid,6,12,82,218,mobile,high_school,0
37,78623.2,8,east,basic,organic,14,20,80,257,mobile,phd,1
60,38021.96,27,west,premium,social,47,11,51,194,desktop,high_school,0
70,29989.72,36,west,basic,social,12,18,69,141,mobile,high_school,0
38,67667.79,9,north,basic,paid,39,16,8,92,mobile,high_school,0
27,28615.22,0,east,basic,paid,23,10,28,241,mobile,bachelors,0
18,40239.75,1,south,basic,organic,47,18,24,304,mobile,phd,0
22,52274.48,6,south,enterprise,paid,37,18,42,118,desktop,high_school,0
51,33340.97,16,north,basic,social,36,6,36,8,desktop,phd,1
49,36500.12,15,east,basic,organic,47,4,6,56,tablet,high_school,0
52,123129.25,27,south,basic,paid,58,2,69,211,desktop,bachelors,0
19,43367.21,1,east,basic,social,22,19,60,86,desktop,high_school,0
41,39506.63,16,south,basic,paid,32,9,38,298,desktop,bachelors,1
27,44131.32,3,north,basic,social,38,11,89,99,tablet,bachelors,1
35,64387.38,9,west,basic,paid,50,5,36,180,mobile,bachelors,0
50,26362.08,20,north,basic,organic,29,8,11,82,mobile,high_school,0
32,63343.61,6,south,premium,social,23,8,85,166,mobile,masters,0
52,57153.28,21,north,premium,organic,51,12,13,248,tablet,phd,0
33,16760.95,14,south,premium,referral,58,3,7,291,mobile,bachelors,0
45,143853.88,20,south,basic,organic,35,16,47,270,mobile,bachelors,1
42,117769.92,19,west,basic,referral,7,8,58,185,desktop,masters,0
38,30323.01,13,east,enterprise,organic,18,5,28,167,desktop,high_school,0
24,24997.82,6,north,basic,social,28,0,84,119,mobile,masters,1
48,56208.93,18,north,basic,social,43,2,27,361,desktop,high_school,0
70,20836.93,34,west,basic,organic,41,5,97,268,desktop,masters,1
52,111142.65,25,north,basic,paid,50,15,64,326,mobile,high_school,0
57,37009.42,29,north,premium,referral,2,17,18,270,mobile,high_school,0
60,129713.59,32,north,premium,social,28,20,41,31,mobile,bachelors,0
20,29892.35,0,west,basic,paid,43,6,7,97,desktop,bachelors,1
60,45829.29,30,east,basic,social,60,13,85,168,mobile,masters,1
30,104854.35,9,south,basic,social,9,5,65,115,desktop,phd,0
53,40378.64,25,north,basic,referral,53,2,43,332,mobile,high_school,0
70,57714.0,28,west,premium,paid,1,11,68,180,mobile,high_school,1
65,94428.22,30,north,premium,paid,12,13,62,80,desktop,bachelors,0
39,35114.57,18,south,basic,referral,51,15,60,218,mobile,bachelors,1
62,22993.26,32,west,basic,referral,48,2,40,138,mobile,bachelors,1
50,20430.29,17,north,premium,organic,59,15,35,46,tablet,masters,1
25,69567.98,4,south,basic,paid,37,6,25,346,tablet,masters,1
30,61899.48,11,east,enterprise,social,37,5,79,346,desktop,high_school,0
68,92688.33,37,east,premium,paid,33,0,47,284,desktop,bachelors,1
66,41588.26,29,south,basic,paid,31,4,47,114,desktop,bachelors,1
65,20776.08,33,south,premium,paid,31,10,72,304,mobile,bachelors,1
38,11948.35,17,south,basic,organic,18,3,53,105,mobile,high_school,0
35,273970.99,7,south,basic,organic,52,6,96,321,desktop,bachelors,1
60,67248.76,22,south,enterprise,paid,22,11,24,323,desktop,bachelors,0
19,53213.91,0,south,premium,referral,37,2,4,62,mobile,high_school,0
65,57941.19,26,south,basic,referral,41,18,42,115,tablet,masters,1
50,20768.58,23,south,premium,organic,33,6,53,255,mobile,high_school,0
51,30426.73,20,south,basic,paid,37,15,82,85,mobile,bachelors,0
41,139524.86,16,east,premium,social,3,13,64,293,mobile,bachelors,0
69,72766.31,28,east,enterprise,organic,19,15,94,248,desktop,masters,1
57,31003.07,26,west,premium,social,27,6,8,82,mobile,high_school,0
20,23480.15,4,east,basic,referral,24,3,54,283,mobile,high_school,0
45,35975.14,22,east,basic,social,55,3,83,15,desktop,high_school,0
63,40568.27,27,north,enterprise,referral,54,4,50,140,desktop,bachelors,1
22,167625.5,2,west,basic,social,43,11,27,65,mobile,high_school,0
57,43784.69,25,east,enterprise,referral,22,13,77,0,desktop,masters,1
30,24011.04,5,west,basic,organic,4,15,88,271,tablet,high_school,0
44,47327.11,18,west,basic,social,46,20,26,55,desktop,high_school,0
64,57446.14,30,north,basic,organic,54,17,55,254,desktop,bachelors,1
44,22735.25,20,west,premium,paid,30,7,81,27,mobile,masters,1
19,62398.68,0,east,basic,paid,50,9,15,326,mobile,masters,1
19,101250.16,0,east,basic,referral,56,20,1,357,mobile,masters,1
57,53273.95,26,south,enterprise,referral,33,14,74,116,tablet,bachelors,1
67,30386.72,32,south,basic,social,13,8,75,177,mobile,masters,0
33,35691.85,13,west,premium,organic,2,17,15,227,tablet,bachelors,1
67,18118.67,33,north,basic,social,46,2,60,215,mobile,high_school,0
41,45238.28,9,east,premium,social,34,14,72,9,mobile,bachelors,0
21,59069.38,1,north,basic,paid,10,19,97,358,desktop,masters,1
46,28624.56,22,south,enterprise,organic,4,11,81,342,mobile,high_school,0
69,156971.59,37,east,basic,paid,59,12,22,178,mobile,bachelors,1
31,78855.13,11,west,premium,organic,20,1,58,202,mobile,bachelors,0
68,16719.54,32,west,basic,referral,20,12,74,62,desktop,bachelors,0
52,16926.61,18,east,basic,organic,38,6,27,273,desktop,high_school,0
38,27162.31,10,east,basic,paid,22,20,16,188,tablet,bachelors,0
54,125984.13,27,west,premium,referral,55,6,44,103,mobile,masters,0
39,83663.08,11,east,basic,paid,41,6,72,112,desktop,high_school,0
22,129861.96,5,east,premium,social,22,8,53,29,mobile,bachelors,0
64,49322.0,24,west,basic,organic,16,14,61,288,desktop,high_school,0
37,43230.71,12,west,premium,paid,52,19,67,22,mobile,high_school,0
47,23190.41,23,west,basic,social,36,7,96,206,tablet,phd,1
57,60464.42,22,east,premium,paid,56,4,64,298,desktop,bachelors,1
22,43577.62,0,east,enterprise,paid,21,16,13,19,mobile,bachelors,1
56,42582.42,22,east,basic,social,2,11,40,55,mobile,high_school,0
37,129421.59,7,east,basic,paid,54,9,17,279,mobile,phd,1
46,45442.03,19,east,premium,social,15,20,76,301,mobile,high_school,0
42,108943.96,12,north,basic,social,51,10,100,29,desktop,masters,1
59,18904.5,23,north,basic,organic,43,12,77,97,desktop,high_school,0
27,245946.02,6,south,basic,referral,14,20,24,221,mobile,high_school,0
23,39184.55,1,north,basic,referral,46,4,70,198,mobile,bachelors,1
39,74930.06,15,south,enterprise,social,5,18,2,189,mobile,high_school,0
24,82434.87,8,north,basic,paid,24,20,27,95,mobile,bachelors,0
30,36373.14,12,north,basic,referral,22,9,30,197,mobile,high_school,0
52,80131.0,25,west,basic,paid,40,7,47,18,mobile,masters,1
61,82669.16,32,east,basic,referral,33,3,32,319,mobile,masters,1
54,31955.94,26,west,premium,referral,37,1,43,198,mobile,masters,1
34,32183.84,5,north,premium,social,29,20,1,136,desktop,high_school,0
61,50371.67,32,south,enterprise,organic,45,9,82,134,desktop,masters,0
39,45738.86,14,north,basic,organic,10,14,39,135,mobile,phd,1
27,113083.08,0,north,basic,social,44,5,81,159,mobile,high_school,0
58,74727.31,27,north,basic,referral,4,6,5,70,desktop,high_school,0
45,46992.62,14,east,premium,organic,6,17,87,220,mobile,masters,1
37,70519.66,12,north,premium,paid,44,13,63,67,tablet,high_school,0
53,14357.22,24,west,premium,social,10,4,23,114,desktop,bachelors,0
56,33887.9,19,east,enterprise,social,47,0,76,318,desktop,masters,1
29,58261.26,6,north,basic,paid,8,17,75,206,mobile,high_school,0
24,95723.52,0,west,enterprise,referral,9,1,73,330,mobile,bachelors,0
45,55263.15,13,east,enterprise,paid,56,0,87,240,mobile,bachelors,0
20,117588.13,0,south,basic,paid,11,6,96,286,mobile,high_school,0
51,82517.36,24,east,basic,referral,55,19,16,32,desktop,masters,1
41,36570.69,13,east,premium,organic,21,13,28,184,tablet,high_school,0
29,45070.43,2,east,basic,paid,48,0,4,128,tablet,bachelors,1
49,62633.34,23,west,basic,organic,57,19,6,6,mobile,masters,1
37,37452.12,12,south,basic,organic,8,19,10,32,tablet,high_school,0
38,122856.72,9,south,premium,paid,20,14,69,69,desktop,masters,1
29,25204.16,8,west,enterprise,social,35,1,61,2,mobile,high_school,0
53,59258.46,19,east,premium,paid,52,0,3,160,tablet,bachelors,1
65,76211.53,31,west,enterprise,referral,12,18,42,18,tablet,high_school,0
50,40616.59,25,west,basic,organic,12,17,11,301,desktop,bachelors,0
30,35479.86,5,east,premium,social,23,17,19,216,desktop,masters,1
62,46833.37,31,east,basic,referral,13,10,5,352,desktop,masters,1
24,79793.64,0,south,premium,social,17,12,53,30,desktop,phd,1
33,36318.81,8,north,enterprise,paid,8,3,8,29,mobile,bachelors,0
19,25813.36,4,south,premium,paid,50,0,79,317,mobile,masters,1
62,97767.83,23,south,premium,organic,48,4,94,143,tablet,bachelors,1
20,62291.35,6,east,basic,organic,9,13,86,277,mobile,phd,1
46,89743.82,14,east,basic,paid,33,8,83,69,mobile,bachelors,0
28,77311.58,6,west,premium,social,39,12,75,3,mobile,masters,1
29,181304.57,3,north,basic,organic,38,9,91,182,mobile,high_school,0
50,95700.92,15,south,basic,referral,60,11,89,209,mobile,bachelors,1
